Word,Total,monthValue
taxation act,4,0
mers,4,-2
care,4,0
cops,4,0
unconquerable world power,4,-2
dukes v wal-mart,4,-2
ghaddafi,4,2
triumphant individual,4,-2
russkies,4,-4
koch-supported,4,-4
bracero,4,0
jobs,4,0
fukushima daiichi,4,-2
trumanesque,4,4
frisk,4,0
situation,4,0
world wildlife fund,4,2
national right-to-carry reciprocity act,4,2
home defenders league,4,0
priorities usa,4,2
outcome,4,-4
american fall,4,-4
fight aids,4,0
operation wide receiver,4,-4
occupier,4,-2
dependent children,4,2
queer,4,-2
non-white,4,0
one nation under god,4,0
disabled,4,2
bluegrass state,4,4
affordable healthcare act,4,-2
norquist,4,0
hire heroes act,4,2
short american century,4,0
american censorship day,4,2
penn state,4,4
open door,4,0
thanksgiving family forum,4,4
paycheck protection,4,-2
wampanoag,4,4
all american muslim,4,0
this thanksgiving,4,4
amache,4,-2
mbps,4,2
aegis,4,-2
samaritan,4,-2
reconstructionists,4,-2
superpac,4,0
super-pac,4,0
great gatsby curve,4,4
stay together,4,-2
equal protection,4,2
cuban adjustment act,4,0
vatican ii,4,-2
okinawan,4,-2
wheat,4,-4
copts,4,-2
dice,4,0
koch-controlled,4,4
sidelines,4,0
religious freedom,4,0
religious freedom restoration act,4,-2
jobs act,4,2
delorean,4,2
badger herald,4,-2
gop-controlled,4,4
kindergarten,4,0
repeal obamacare,4,-2
jewish-muslim,4,-2
grand bargains,4,2
islamic bomb,4,-2
mommy war,4,-2
cuban parliament,4,0
french-style,4,-2
anti-enlightenment,4,-2
taft-hartley,4,2
greatest americans,4,0
why women still can,4,-2
dreamer,4,-2
current population survey,4,-2
eid,4,-2
tuareg,4,0
climate wars,4,2
american commonwealth partnership,4,0
west africans,4,4
pussy riot,4,-4
portland-based,4,-2
mr romney,4,0
easy day,4,-4
perpetual peace,4,-2
french american global forum,4,0
childhood arrivals,4,0
billionaires boys club,4,0
boca raton,4,0
talking tv,4,-2
hate-islam,4,2
usd,4,-2
workplace,4,-2
let detroit go bankrupt,4,-4
american playhouse,4,-4
limited nuclear test ban treaty,4,0
great experiment,4,0
ginsburg,4,2
spratly,4,4
rv,4,-4
american anti-corruption act,4,-4
this nov,4,-4
can kicks back,4,0
drone warfare,4,0
moscow-based,4,-2
purple heart,4,0
fish,4,-2
pivot-related,4,4
gun appreciation day,4,2
amendments act,4,0
london whale,4,-4
making life work,4,-4
world youth day,4,-4
foreclosure horror stories,4,-4
republican-manufactured,4,0
stem mentorship program,4,-4
anglo-german,4,-4
supplemental nutrition assistance program,4,0
russian-built,4,-2
moral monday,4,-2
hastert,4,0
anti-morsi,4,0
community safety act,4,-2
pro-european,4,-2
pre-world war,4,4
core,4,2
establishment republican,4,-2
seleka,4,-2
duck dynasty,4,0
social progress index,4,-2
world consequences,4,4
gezi,4,2
bridgegate,4,-2
yanukovych,4,-2
russia-ukraine,4,0
partnership for peace,4,0
rohingya,4,0
malaysian airlines,4,-4
mccutcheon,4,-2
rouhani,4,-4
intercept,4,2
alawites,4,-2
thing about skins,4,-2
syrian kurdish,4,-4
swift boating,3,-1
finance committee,3,1
nazarene,3,1
levees broke,3,1
business,3,1
reliable sources,3,-1
the situation room,3,3
grateful dead,3,1
iraq-centric,3,3
music,3,3
foia,3,1
nationalists,3,3
gatorade,3,1
american heritage dictionary,3,1
connected world,3,1
hopi,3,-1
yucatan,3,-1
gulf ?,3,1
special prosecutor,3,1
iran war powers,3,3
democratic national,3,3
counterterrorist center,3,1
adams,3,1
keeping america,3,3
congressional districts,3,1
heritage foundation,3,1
pro-clinton,3,1
yeltsin,3,1
the constitution,3,-1
great unwashed,3,1
ritalin,3,3
hutt,3,1
darfurians,3,3
american fascists,3,1
pequot,3,-1
bush-cheney administration,3,1
glamour,3,-1
deke,3,-1
nytimes,3,-3
colts,3,-1
summer day,3,1
amnesty,3,-1
islands,3,-1
shiite-majority,3,-1
pluto,3,-1
mellon,3,-1
greatest deliberative body,3,1
washington-centric,3,-3
xanax,3,-1
war on christmas,3,-3
monitor,3,-1
world affairs,3,1
buick,3,1
palm,3,-1
hillary-obama,3,-1
republican catholic,3,1
ferraris,3,1
joseph,3,1
columbian,3,1
clean break,3,3
ex-marine,3,3
sunset strip,3,-1
nsls,3,3
gulf region,3,1
nas,3,3
revolutionary-era,3,1
ambien,3,-1
television,3,1
pastafarians,3,1
rastafarian,3,3
video,3,3
fool,3,3
new american story,3,-1
iranian-supplied,3,3
cpa,3,-1
gonzo,3,-3
ghetto,3,-1
hoff,3,-3
iraq-withdrawal,3,-3
iraqi constitution,3,-3
intrepid,3,1
raising boys without men,3,-3
outlook,3,1
hallelujah chorus,3,1
community,3,-3
the today show,3,-3
mission control,3,-3
valkyries,3,-3
mothers ' day,3,-1
vanderbilt,3,1
congressionally,3,-1
standard,3,-1
yellow pages,3,1
anti-roe,3,-3
legislative agenda,3,1
soyuz,3,1
this divided state,3,1
democratscom,3,-3
democratic debate,3,-1
mpaa,3,1
korean american,3,-1
god delusion,3,-1
face the nation,3,-3
peacemakers,3,3
national socialists,3,-1
journal,3,-1
with god,3,1
crusaders,3,1
gulfstream,3,3
semitic,3,1
southern republican,3,1
american-russian,3,-1
mothers day,3,3
bad news bears,3,3
hitlers,3,1
judean,3,1
palm beach post,3,1
trojans,3,1
no nukes,3,1
new american militarism,3,-1
four seasons,3,3
black ops,3,-1
philharmonic,3,3
papacy,3,1
god factor,3,1
israel-lebanon,3,1
preakness stakes,3,-1
energizer,3,3
monarch,3,3
queda,3,1
healthy forests initiative,3,1
peloponnesian,3,3
akashic,3,-1
wrights,3,-1
rushdie,3,-1
saving private ryan,3,-1
rothschild,3,-3
illegal immigration relief act,3,1
icbms,3,-3
guiliani,3,1
habeas corpus restoration act,3,-1
sheik,3,-3
iranian kurds,3,-3
junior league,3,-1
somali-born,3,-3
chinamen,3,-3
grove,3,-3
berliner,3,-3
convention against torture,3,1
race matters,3,-1
communist revolution,3,-3
us-sponsored,3,-1
secretary general,3,-1
american gothic,3,-1
dick,3,1
coolidge,3,-1
mahatma gandhi,3,1
impeachment,3,1
ban,3,-1
gwot,3,-3
coleman,3,-1
miracle,3,-1
avandia,3,-1
u s census,3,-3
peak oil,3,1
langley,3,-1
presidential advance manual,3,-1
hague convention,3,-3
parliamentarians,3,1
roman coliseum,3,-1
arbitrary,3,3
hill democrats,3,1
nunn-lugar,3,3
one america,3,3
third district,3,3
abu graib,3,1
secretary rumsfeld,3,-1
inter-palestinian,3,3
rocky mountain west,3,1
bonddad blog,3,1
global warming,3,1
war !,3,-1
al-qahtani,3,1
berrigans,3,-1
arab-speaking,3,3
hizb,3,3
iraqi arabs,3,-1
american eagle,3,-1
nest,3,3
paris peace talks,3,1
bastille day,3,3
god-awful,3,1
uyghurs,3,-1
perkins,3,1
bounty,3,-1
american taxpayer,3,-1
caesar,3,3
fittest,3,3
missoulian,3,-1
american federation,3,-1
mankind,3,1
paxil,3,-3
african american community,3,1
red america,3,-1
dolls,3,-1
my fair lady,3,-3
energy bill,3,-1
kelly,3,-3
american-centered,3,-3
american innovation,3,-1
world threatens our survival,3,-1
oxford american,3,-1
vets,3,-3
european-based,3,1
palestinian-led,3,-1
brokeback mountain,3,-1
war resolution,3,1
attic,3,-1
foley,3,3
asian pacific american,3,3
holocaust museum,3,1
general westmoreland,3,1
french-canadian,3,1
barbarians,3,1
miss south carolina,3,1
american islam,3,3
wwi,3,1
cheneyesque,3,1
randians,3,1
house appropriations,3,1
pinkertons,3,1
kosovar albanian,3,1
chief justice roberts,3,-1
general betray-us,3,3
dollar,3,1
colombian free trade agreement,3,1
dwell time amendment,3,1
constitution ?,3,3
blood diamond,3,-1
parade,3,1
american-funded,3,3
weberian,3,1
paramount,3,1
hezbollah-like,3,1
kyl-lieberman amendment,3,1
beliefnet,3,1
mughal,3,-1
swiftboating,3,-3
iran-contra affair,3,-3
limited test ban treaty,3,-1
afghan national police,3,1
tribal,3,-1
israeli-style,3,-3
lover,3,-1
beyonce,3,-1
rotarians,3,1
saudi-based,3,-1
cuban-born,3,1
see no evil,3,-1
transgender,3,-3
democratic dilemma,3,1
read,3,-3
syrian-lebanese,3,1
lebanon-based,3,-1
atomic age,3,1
sox,3,-3
caroline,3,-1
iraqi christian,3,-1
nth,3,1
world food day,3,1
nh,3,-3
mein kampf,3,1
corn,3,1
values voters summit,3,-3
boxer,3,-1
homeric,3,1
fair game,3,1
badr,3,-1
san jose-based,3,-1
no surrender,3,1
the ' war,3,-3
us pacific,3,-3
nimitz,3,1
f-22 raptor,3,-1
series,3,-1
petition,3,-1
operation gatekeeper,3,-1
freedmen,3,1
bible-thumping,3,1
spanish inquisition,3,-1
energy crisis,3,3
stalinists,3,-1
kentuckian,3,1
pashto,3,1
every child,3,3
world environment day,3,3
falwell,3,1
michael,3,-1
waldorf,3,-1
flow,3,1
yippie,3,3
san diego-based,3,-1
anti-war,3,1
second civil war,3,1
new colossus,3,1
nevadans,3,3
new west,3,-1
god-like,3,3
ivy-educated,3,3
senator feinstein,3,-1
emmys,3,3
infantry,3,1
feminists,3,3
resolutions,3,1
martini,3,3
caf,3,3
israeli palestinians,3,3
islamic reformation,3,1
hamburglar,3,3
stop,3,-1
current system,3,-1
latest news,3,-3
three stooges,3,1
shahab,3,-3
obama-like,3,-1
hazmat,3,-1
the greatest generation,3,-1
native american church,3,-1
world values survey,3,1
south african-style,3,-1
bush-maliki,3,1
commander,3,-1
swift-boat,3,1
phillipines,3,-1
american education,3,1
why ?,3,-1
hillary-haters,3,-3
iron age,3,-1
five o'clock follies,3,-3
obama girl,3,1
nics improvement act,3,-1
new coke,3,-3
presidential elections,3,-1
miss teen usa,3,-1
arkansan,3,-1
producers,3,-1
us war crimes act,3,-3
fourth estate,3,1
korean-owned,3,-1
world war ii america,3,3
pro-democrat,3,1
rfk,3,-1
abc world news,3,-1
energy policy act,3,3
gores,3,-1
woodward,3,-1
generation x,3,-1
asian indian,3,3
opposite,3,1
bhutto,3,1
mid east,3,-1
desoto,3,3
mybo,3,-1
premier,3,3
bell curve,3,1
islamic caliphate,3,1
base,3,3
democractic,3,1
american-muslims,3,1
warhol,3,3
american indian mafia,3,-1
new mexican,3,3
great american novel,3,1
new asian hemisphere,3,3
obamacans,3,3
sadrist,3,-1
death valley days,3,-1
west palm beach,3,3
syrian-born,3,3
administrations,3,3
british-owned,3,3
american democratic,3,1
late show,3,1
new wave,3,-1
suni,3,3
choose life,3,3
union speech,3,1
summer,3,1
tuscan,3,1
iraqi government,3,3
hundred years ' war,3,-1
super duper,3,-3
los angles,3,-1
hillary-hatred,3,-1
salt lake olympics,3,1
tide,3,1
lend-lease,3,-1
nrc,3,-1
us leadership,3,1
why not single payer,3,-3
ucla,3,-3
little miss sunshine,3,-1
crab cake tuesday,3,-1
times they are a-changin,3,-1
galapagos,3,-1
brinks,3,-3
old dominion state,3,1
underwood,3,-1
fourth congressional district,3,-3
community values,3,1
hip-hop,3,1
torture memo,3,1
times-picayune,3,-1
oreo,3,-1
shakespearian,3,-1
wapo,3,1
bybee,3,-3
administrator,3,1
market,3,1
provost,3,1
fourth world conference,3,-1
matt,3,1
esprit,3,-3
govt,3,-1
pretty woman,3,1
cia-sponsored,3,1
opportunity agenda,3,-1
kiwanis,3,1
lobbyist,3,-1
abu,3,-1
me generation,3,1
populism,3,-1
negotiating arab-israeli peace,3,-3
dunn,3,1
indie,3,1
habsburgs,3,1
grammys,3,-1
poor act,3,-3
syrian-american,3,1
new democratic,3,-3
commission act,3,-1
free bird,3,-3
columbia journalism review,3,-1
subject,3,1
food revolution,3,3
paula gordon show,3,1
rodhams,3,-1
non-democrat,3,3
quad,3,1
anti-net neutrality,3,3
congressional democratic,3,1
bush-rove,3,3
snl,3,1
scotsman,3,3
south side,3,-1
cat scratch fever,3,1
chuck,3,-1
old guard,3,3
dream ticket,3,3
marshals,3,-1
romney-esque,3,3
high noon,3,3
pro-tibet,3,-1
nashville-based,3,-1
chicago convention,3,3
big coal,3,-1
roves,3,1
galilean,3,1
creationist,3,1
speech,3,1
foreign policy,3,3
pfizer,3,1
gun control,3,-1
beanstalk,3,1
administrative review boards,3,-1
al-farouq,3,1
us-run,3,-1
diet,3,1
great american century,3,-3
jewry,3,-3
manichaean,3,1
most impressive,3,-1
freedom rides,3,1
lord !,3,-1
whitman,3,-3
free tibet,3,-1
emersonian,3,1
neglected voter,3,-3
international olympic committee,3,1
' surge,3,-3
chinese olympics,3,-3
thirty years ' war,3,1
non-democratic,3,1
navy seal,3,1
puritanical,3,1
middle way,3,-1
german jews,3,1
happy meal,3,-1
anti-british,3,-3
rove-style,3,-3
underworld,3,-1
chinese christians,3,-1
black belt,3,-3
cheerios,3,1
cardinals,3,-3
english-style,3,1
scout law,3,-1
oversight,3,-1
get fooled again,3,1
bachman,3,-3
sen obama,3,1
pro-china,3,-1
great american hypocrites,3,-1
motor voter,3,-1
mission accomplished day,3,-1
fifties,3,-1
coasts,3,-3
alternet,3,1
college republicans,3,-1
new statesman,3,1
violent islamist extremism,3,1
hillary democrats,3,1
schaeffer,3,3
scot,3,1
qu,3,1
robinsons,3,1
mccain-feingold act,3,3
comments,3,1
us jews,3,1
american democrats,3,3
world peace,3,1
levine,3,-1
colossus,3,3
washington-driven,3,-1
bosnian war,3,3
american flag,3,-1
grand canyon,3,1
democratic attorney general,3,1
county clerk,3,-1
east timorese,3,1
post-reconstruction,3,-1
bench,3,-1
lost battalion,3,1
pew survey,3,-1
turkish-born,3,1
ctbt,3,1
dude abides,3,-1
beyond petroleum,3,1
katrina-like,3,3
landmark,3,1
front page,3,1
lakeview,3,-1
western enlightenment,3,3
iraq-afghanistan,3,-1
hillary-ites,3,-1
xcel,3,-3
rosenbergs,3,1
buffalo,3,-3
can believe,3,-1
easter parade,3,-1
florida-style,3,-1
sds,3,-3
post-civil war reconstruction,3,-1
radical,3,1
camp justice,3,-1
justice denied,3,-3
tiahrt amendments,3,-1
fords,3,-1
new fifty,3,-1
county supervisor,3,-1
tailhook,3,-3
lost cause,3,-1
christian zionism,3,-3
final solution,3,-3
final war,3,-1
palestinian-populated,3,-1
pop,3,-1
mccain-kennedy,3,1
stat,3,-3
senate democrat,3,-1
british-born,3,-1
sahrawis,3,1
cheney-like,3,-3
insurance,3,-3
nisour square,3,-1
american-supported,3,-1
republican senators,3,-1
westin,3,-1
commies,3,-1
aids relief,3,-3
candidates,3,1
worst person,3,-1
latino-dominated,3,1
quayle,3,-3
banana republican,3,-3
pardon my president,3,1
pledge protection act,3,1
christian-only,3,1
snark,3,3
naleo,3,3
nixonians,3,1
usw,3,1
first energy crisis,3,3
acts,3,1
dish,3,3
church committee,3,3
european cup,3,-1
calderon,3,3
hughes,3,1
interweb,3,1
arab east,3,1
atlanta olympic games,3,1
harbor,3,1
gramm-leach-bliley,3,1
greek american,3,1
senator no,3,-1
nay,3,-1
hispanic american,3,3
commodity futures modernization act,3,3
grand tour,3,1
communist youth league,3,3
tossup,3,-1
usaf,3,-1
spitting image myth,3,-1
omb,3,3
hour division,3,-1
bosniaks,3,3
tubes,3,3
republican-passed,3,1
tempest,3,1
teamster,3,1
weekend,3,1
world tour,3,1
winter solstice,3,-1
real clear politics,3,1
afghan army,3,1
asheville citizen-times,3,-1
turkish-iranian,3,-1
elections,3,-1
trusts,3,3
english-arabic,3,1
pacific theater,3,1
planned parenthood,3,-1
croatians,3,1
berliners,3,1
republican-turned-democrat,3,-3
sri lankans,3,-3
heisman,3,-1
crawdaddy,3,1
us olympic,3,-3
next war,3,-1
obamians,3,-3
world without walls,3,1
civic,3,-3
big one,3,1
youngs,3,-1
bud,3,-3
christian palestinian,3,-3
hess,3,-3
johns,3,-1
wag the dog,3,-3
exxon,3,-3
argentineans,3,-3
so2,3,-3
rove-inspired,3,-1
eastern orthodox,3,-3
american citizen,3,1
years war,3,1
georgia-russia,3,-3
bush-bashing,3,1
uranium,3,-1
running on empty,3,-3
alaska-based,3,-1
camel,3,-1
pro-christian,3,1
christ-centered,3,-1
saddleback civil forum,3,-3
jewish-americans,3,-1
russian-dominated,3,-3
security,3,-3
democracy now ! oct,3,-3
platte,3,-3
great lakes state,3,-1
grand canyon-sized,3,-3
soviet-bloc,3,-1
gulag archipelago,3,1
promise,3,1
olympic winter games,3,1
clinton-backed,3,-1
republican-created,3,1
body,3,-1
guild,3,-3
commandments,3,-1
pepsi,3,-1
sen mccain,3,-3
mayberry,3,-1
music man,3,-1
states rights,3,1
islamic terrorists,3,3
murphy brown,3,1
chinese-manufactured,3,-1
our children,3,1
fundamentalists,3,1
cuyahoga,3,3
centennial,3,1
pawlenty,3,1
frontiersman,3,1
king-lincoln,3,-1
dime,3,1
post-palin,3,1
financial times,3,-1
dvds,3,3
her own words,3,-1
rove-ites,3,1
us trade,3,1
wii,3,1
black hawk war,3,1
mcpalin,3,-1
wrecking crew,3,-1
democratic administrations,3,1
financial modernization act,3,-1
anti-french,3,3
secretaries,3,3
vice presidents,3,1
authorization,3,1
mad money,3,3
v-day,3,-1
commerce committee,3,1
term,3,3
new dealer,3,-1
pews,3,-1
major story,3,-1
democratic republic of congo,3,3
senator hothead,3,1
american law,3,1
obama-mccain,3,1
olmert,3,-1
zapatista,3,1
new zealander,3,1
two-party system,3,3
lower,3,-1
lunch day,3,1
left-right,3,-1
northerners,3,-3
emancipation,3,-1
constitution day,3,1
spartan,3,-1
tienanmen square,3,-3
palestinian islamist,3,-1
jewish-christian,3,1
federals,3,-1
american promise,3,-3
american reality,3,1
vedas,3,-1
uninsured,3,-1
pagan,3,1
corruption perceptions index,3,-1
gallop,3,-1
banks,3,-1
kill him !,3,-3
working america,3,-1
one nation under fear,3,-3
old spice,3,-1
icc,3,-3
sunni arab,3,-3
palinistas,3,-1
seconds obama ink,3,-3
suv,3,-3
dnc convention,3,-1
namibian,3,1
county chairman,3,1
latino democrats,3,-1
strength,3,-1
american graffiti,3,1
us-born,3,1
turkish-american,3,1
plumber,3,-1
afro-colombians,3,-1
centennial state,3,-1
al smith dinner,3,-3
world war ii japanese,3,-3
si se puede !,3,-1
tweedledum,3,1
republican-engineered,3,1
middle eastern americans,3,-3
latino americans,3,-1
volk,3,-1
vigil,3,-3
muslim next door,3,-1
alice,3,1
trade,3,-1
rob,3,-1
muslim !,3,-3
love america,3,-3
army reserve,3,-3
arab-language,3,-1
source,3,1
nineteenth century,3,-1
disco,3,-1
ugly american,3,-1
grand concourse,3,-3
ecuadorian amazon,3,1
us administration,3,-1
christian evangelical,3,-1
values voter,3,-3
palin effect,3,-3
plebeians,3,-1
animals,3,-1
coloradan,3,-1
star-ledger,3,-3
siamese,3,-1
middle east--,3,-1
uzi,3,-1
tundra,3,-1
reason,3,1
unionist,3,3
spiritual warfare,3,3
american nightmare,3,3
old believers,3,1
fdr-style,3,3
scotts,3,-1
gen,3,1
new schools,3,1
unnecessary war,3,1
palestinian islamic,3,3
death with dignity,3,1
big time,3,1
religious left,3,1
papuans,3,-1
african american christians,3,-1
tribes,3,3
left-leaning,3,3
consumer protection,3,1
world jewish congress,3,1
close gitmo,3,3
rod,3,3
bidens,3,1
treasury secretary,3,1
post-obama,3,3
think progress,3,1
san francisco pride,3,-1
team of rivals,3,1
yelp,3,3
danger room,3,3
state fair,3,1
band played,3,1
door,3,-1
neanderthals,3,1
american religious right,3,-1
orthodox church,3,-1
niebuhrian,3,1
white paper,3,1
agenda,3,3
deccan mujahideen,3,-1
teach your children,3,3
german-made,3,1
israel-based,3,1
americano,3,3
dutchman,3,1
operation provide comfort,3,-1
obama-ites,3,-3
specter,3,1
meltdown,3,-1
dear,3,1
adirondacks,3,-1
hospital,3,1
eskimo,3,-3
french canadian,3,1
governorship,3,-3
second chance act,3,-3
bush ii,3,1
chaplains,3,-3
ethics,3,-1
mason-dixon,3,-3
pollstercom,3,-1
madonna,3,1
courage award,3,-3
discussion,3,-1
senator franken,3,-3
gay americans,3,1
somoza,3,-1
principals,3,1
zen-like,3,-3
omnibus,3,-1
happy new year,3,-1
